StudyHours,Attendance,AssignmentCompletion,MidtermScore,FinalScore,Extracurricular,Internet,Gender,Age,StressLevel,IncomeLevel,ParentEducation,Participation,SleepHours,Department,Quizzes_Avg,Projects_Score,Total_Score,FinalGrade,at_risk,source
12.0,98.0,83.0,43.54,44.09,1,0,0,22,0,0,1,,,,,,,0,1,dataset3
12.0,98.0,81.0,41.31,42.23,1,0,0,20,2,0,1,,,,,,,0,1,dataset3
12.0,98.0,73.0,69.06,74.38,1,1,0,22,1,2,1,,,,,,,2,0,dataset3
12.0,98.0,83.0,42.13,43.31,1,1,0,22,0,2,1,,,,,,,0,1,dataset3
12.0,98.0,81.0,41.05,44.82,1,1,0,20,2,2,1,,,,,,,0,1,dataset3
12.0,98.0,73.0,69.66,74.28,0,1,0,22,1,2,1,,,,,,,2,0,dataset3
12.0,98.0,83.0,43.44,42.21,0,1,0,22,0,2,1,,,,,,,0,1,dataset3
12.0,98.0,81.0,42.33,45.97,0,1,0,20,2,2,1,,,,,,,0,1,dataset3
12.0,98.0,73.0,74.92,71.46,0,1,0,22,1,1,1,,,,,,,2,0,dataset3
12.0,98.0,83.0,43.84,45.95,0,1,0,22,0,1,1,,,,,,,0,1,dataset3
12.0,98.0,81.0,41.76,43.23,0,1,0,20,2,1,1,,,,,,,0,1,dataset3
12.0,98.0,73.0,72.27,73.17,0,1,0,22,1,1,0,,,,,,,2,0,dataset3
12.0,98.0,83.0,47.15,43.53,0,1,0,22,0,1,0,,,,,,,0,1,dataset3
12.0,98.0,81.0,45.07,41.13,0,1,0,20,2,1,0,,,,,,,0,1,dataset3
12.0,98.0,73.0,70.78,74.69,1,1,0,22,1,0,1,,,,,,,2,0,dataset3
12.0,98.0,83.0,45.37,42.1,1,1,0,22,0,0,1,,,,,,,0,1,dataset3
12.0,98.0,81.0,45.29,45.94,1,1,0,20,2,0,1,,,,,,,0,1,dataset3
17.0,84.0,54.0,82.37,79.01,1,1,1,25,2,0,0,,,,,,,2,0,dataset3
17.0,84.0,96.0,61.0,59.35,1,1,1,19,0,0,0,,,,,,,1,1,dataset3
17.0,84.0,54.0,83.22,82.93,0,1,1,25,2,2,2,,,,,,,2,0,dataset3
17.0,84.0,96.0,62.22,58.24,0,1,1,19,0,2,2,,,,,,,1,1,dataset3
17.0,84.0,54.0,81.47,83.19,1,1,1,25,2,2,1,,,,,,,2,0,dataset3
17.0,84.0,96.0,59.58,59.99,1,1,1,19,0,2,1,,,,,,,1,1,dataset3
17.0,84.0,54.0,81.85,80.2,0,1,1,25,2,2,1,,,,,,,2,0,dataset3
17.0,84.0,96.0,61.91,60.97,0,1,1,19,0,2,1,,,,,,,1,1,dataset3
7.0,69.0,62.0,56.03,58.05,1,1,1,23,1,2,2,,,,,,,1,1,dataset3
7.0,69.0,98.0,86.95,83.08,1,1,1,18,2,2,2,,,,,,,2,0,dataset3
9.0,86.0,80.0,40.0,42.4,0,1,1,29,0,1,1,,,,,,,0,1,dataset3
9.0,86.0,50.0,95.82,94.86,0,1,1,26,1,1,1,,,,,,,3,0,dataset3
7.0,88.0,95.0,59.23,55.2,1,1,1,20,2,2,0,,,,,,,1,1,dataset3
7.0,88.0,97.0,67.35,70.85,1,1,1,28,2,2,0,,,,,,,1,1,dataset3
7.0,88.0,57.0,50.86,52.83,1,1,1,29,2,2,0,,,,,,,0,1,dataset3
24.0,98.0,51.0,61.8,63.99,1,1,0,21,1,0,2,,,,,,,1,1,dataset3
24.0,98.0,50.0,93.37,94.16,1,1,0,26,2,0,2,,,,,,,3,0,dataset3
24.0,98.0,99.0,69.06,72.18,1,1,0,29,2,0,2,,,,,,,2,0,dataset3
24.0,98.0,53.0,41.18,42.06,1,1,0,19,0,0,2,,,,,,,0,1,dataset3
24.0,98.0,72.0,65.24,65.5,1,1,0,19,2,0,2,,,,,,,1,1,dataset3
24.0,98.0,51.0,66.96,66.97,0,1,0,21,1,2,1,,,,,,,1,1,dataset3
24.0,98.0,50.0,96.97,91.89,0,1,0,26,2,2,1,,,,,,,3,0,dataset3
24.0,98.0,99.0,68.69,71.56,0,1,0,29,2,2,1,,,,,,,2,0,dataset3
24.0,98.0,53.0,43.36,44.32,0,1,0,19,0,2,1,,,,,,,0,1,dataset3
24.0,98.0,72.0,63.31,67.12,0,1,0,19,2,2,1,,,,,,,1,1,dataset3
24.0,98.0,51.0,61.18,66.29,1,1,0,21,1,1,1,,,,,,,1,1,dataset3
24.0,98.0,50.0,91.63,93.02,1,1,0,26,2,1,1,,,,,,,3,0,dataset3
24.0,98.0,99.0,73.79,69.63,1,1,0,29,2,1,1,,,,,,,2,0,dataset3
24.0,98.0,53.0,44.65,44.11,1,1,0,19,0,1,1,,,,,,,0,1,dataset3
24.0,98.0,72.0,64.16,65.36,1,1,0,19,2,1,1,,,,,,,1,1,dataset3
29.0,74.0,78.0,40.0,42.26,1,0,1,24,1,1,1,,,,,,,0,1,dataset3
29.0,74.0,78.0,40.0,40.0,1,1,1,24,1,2,2,,,,,,,0,1,dataset3
29.0,74.0,78.0,41.09,42.54,0,1,1,24,1,0,1,,,,,,,0,1,dataset3
28.0,87.0,65.0,85.42,85.29,1,1,0,20,1,1,2,,,,,,,3,0,dataset3
28.0,87.0,65.0,83.33,83.61,0,1,0,20,1,1,1,,,,,,,3,0,dataset3
28.0,87.0,65.0,86.54,84.97,0,1,0,20,1,1,1,,,,,,,3,0,dataset3
30.0,78.0,58.0,49.86,52.18,1,1,1,29,2,2,1,,,,,,,0,1,dataset3
30.0,78.0,58.0,53.53,48.07,1,1,1,29,2,2,1,,,,,,,0,1,dataset3
14.0,93.0,77.0,83.94,83.82,0,1,1,18,2,1,0,,,,,,,2,0,dataset3
14.0,93.0,57.0,78.62,79.25,0,1,1,28,1,1,0,,,,,,,2,0,dataset3
14.0,93.0,77.0,84.74,81.32,1,1,1,18,2,0,0,,,,,,,2,0,dataset3
14.0,93.0,57.0,80.91,80.52,1,1,1,28,1,0,0,,,,,,,2,0,dataset3
31.0,71.0,97.0,77.74,77.82,1,1,1,22,1,2,1,,,,,,,2,0,dataset3
31.0,71.0,79.0,96.04,95.66,1,1,1,26,0,2,1,,,,,,,3,0,dataset3
19.0,60.0,87.0,90.62,87.83,1,1,1,19,2,2,2,,,,,,,3,0,dataset3
19.0,60.0,50.0,84.99,88.06,1,1,1,22,0,2,2,,,,,,,3,0,dataset3
19.0,60.0,87.0,85.25,90.57,0,1,1,19,2,1,2,,,,,,,3,0,dataset3
19.0,60.0,50.0,86.72,84.85,0,1,1,22,0,1,2,,,,,,,3,0,dataset3
15.0,77.0,86.0,92.81,90.38,1,1,0,18,0,1,1,,,,,,,3,0,dataset3
15.0,77.0,91.0,73.63,69.4,1,1,0,27,2,1,1,,,,,,,2,0,dataset3
15.0,77.0,86.0,93.52,92.55,1,1,0,18,0,1,1,,,,,,,3,0,dataset3
15.0,77.0,91.0,72.2,71.69,1,1,0,27,2,1,1,,,,,,,2,0,dataset3
18.0,84.0,98.0,96.6,100.0,1,1,1,18,0,0,1,,,,,,,3,0,dataset3
18.0,84.0,68.0,66.53,64.93,1,1,1,29,1,0,1,,,,,,,1,1,dataset3
18.0,84.0,81.0,100.0,100.0,1,1,1,20,2,0,1,,,,,,,3,0,dataset3
18.0,84.0,98.0,96.56,99.21,0,1,1,18,0,0,1,,,,,,,3,0,dataset3
18.0,84.0,68.0,64.04,68.66,0,1,1,29,1,0,1,,,,,,,1,1,dataset3
18.0,84.0,81.0,97.07,97.47,0,1,1,20,2,0,1,,,,,,,3,0,dataset3
18.0,84.0,98.0,99.56,99.09,0,1,1,18,0,2,1,,,,,,,3,0,dataset3
18.0,84.0,68.0,68.32,67.6,0,1,1,29,1,2,1,,,,,,,1,1,dataset3
18.0,84.0,81.0,100.0,100.0,0,1,1,20,2,2,1,,,,,,,3,0,dataset3
18.0,84.0,98.0,100.0,96.14,1,1,1,18,0,2,0,,,,,,,3,0,dataset3
18.0,84.0,68.0,63.38,68.83,1,1,1,29,1,2,0,,,,,,,1,1,dataset3
18.0,84.0,81.0,100.0,98.79,1,1,1,20,2,2,0,,,,,,,3,0,dataset3
12.0,70.0,51.0,82.88,79.5,1,1,0,28,2,1,1,,,,,,,2,0,dataset3
12.0,70.0,57.0,88.89,89.91,1,1,0,20,2,1,1,,,,,,,3,0,dataset3
12.0,70.0,51.0,83.84,81.25,0,1,0,28,2,1,2,,,,,,,2,0,dataset3
12.0,70.0,57.0,88.73,91.6,0,1,0,20,2,1,2,,,,,,,3,0,dataset3
12.0,70.0,51.0,83.34,80.36,1,1,0,28,2,1,1,,,,,,,2,0,dataset3
12.0,70.0,57.0,92.28,89.64,1,1,0,20,2,1,1,,,,,,,3,0,dataset3
29.0,88.0,90.0,50.55,49.21,1,1,1,21,2,1,1,,,,,,,0,1,dataset3
13.0,61.0,86.0,67.38,66.37,1,1,0,28,2,1,0,,,,,,,1,1,dataset3
13.0,61.0,69.0,95.72,100.0,1,1,0,29,1,1,0,,,,,,,3,0,dataset3
13.0,61.0,58.0,57.19,59.11,1,1,0,20,2,1,0,,,,,,,1,1,dataset3
13.0,61.0,86.0,66.14,66.73,0,1,0,28,2,0,0,,,,,,,1,1,dataset3
13.0,61.0,69.0,99.75,95.0,0,1,0,29,1,0,0,,,,,,,3,0,dataset3
13.0,61.0,58.0,58.55,59.41,0,1,0,20,2,0,0,,,,,,,1,1,dataset3
15.0,65.0,51.0,81.46,76.75,0,1,1,19,0,1,1,,,,,,,2,0,dataset3
15.0,65.0,80.0,93.09,94.47,0,1,1,28,2,1,1,,,,,,,3,0,dataset3
15.0,65.0,60.0,48.85,44.91,0,1,1,26,2,1,1,,,,,,,0,1,dataset3
15.0,65.0,51.0,81.63,77.08,1,1,1,19,0,2,0,,,,,,,2,0,dataset3
15.0,65.0,80.0,97.74,97.82,1,1,1,28,2,2,0,,,,,,,3,0,dataset3
15.0,65.0,60.0,44.78,47.48,1,1,1,26,2,2,0,,,,,,,0,1,dataset3
15.0,65.0,51.0,76.49,81.74,1,1,1,19,0,2,0,,,,,,,2,0,dataset3
15.0,65.0,80.0,93.13,94.39,1,1,1,28,2,2,0,,,,,,,3,0,dataset3
15.0,65.0,60.0,47.77,46.91,1,1,1,26,2,2,0,,,,,,,0,1,dataset3
14.0,92.0,64.0,86.78,88.86,1,1,1,25,0,2,2,,,,,,,3,0,dataset3
14.0,92.0,92.0,66.92,65.96,1,1,1,20,2,2,2,,,,,,,1,1,dataset3
14.0,92.0,64.0,85.39,87.37,1,1,1,25,0,1,2,,,,,,,3,0,dataset3
14.0,92.0,92.0,62.99,62.13,1,1,1,20,2,1,2,,,,,,,1,1,dataset3
12.0,74.0,63.0,81.75,82.62,1,1,0,23,2,2,0,,,,,,,2,0,dataset3
12.0,74.0,63.0,82.95,80.09,0,1,0,23,2,1,1,,,,,,,2,0,dataset3
16.0,90.0,57.0,54.62,52.18,0,1,1,22,2,0,1,,,,,,,0,1,dataset3
16.0,90.0,79.0,63.82,62.65,0,1,1,23,2,0,1,,,,,,,1,1,dataset3
16.0,90.0,57.0,51.56,52.66,0,1,1,22,2,1,1,,,,,,,0,1,dataset3
16.0,90.0,79.0,62.81,63.36,0,1,1,23,2,1,1,,,,,,,1,1,dataset3
16.0,90.0,57.0,54.14,52.97,1,1,1,22,2,2,0,,,,,,,0,1,dataset3
16.0,90.0,79.0,61.94,59.41,1,1,1,23,2,2,0,,,,,,,1,1,dataset3
22.0,94.0,61.0,49.3,50.74,0,1,1,25,2,2,0,,,,,,,0,1,dataset3
22.0,94.0,87.0,92.02,94.98,0,1,1,20,1,2,0,,,,,,,3,0,dataset3
22.0,94.0,62.0,47.0,48.78,0,1,1,25,2,2,0,,,,,,,0,1,dataset3
22.0,94.0,61.0,52.31,49.88,1,1,1,25,2,1,0,,,,,,,0,1,dataset3
22.0,94.0,87.0,91.67,91.75,1,1,1,20,1,1,0,,,,,,,3,0,dataset3
22.0,94.0,62.0,48.46,49.51,1,1,1,25,2,1,0,,,,,,,0,1,dataset3
22.0,94.0,61.0,49.79,53.92,1,1,1,25,2,2,1,,,,,,,0,1,dataset3
22.0,94.0,87.0,94.36,92.71,1,1,1,20,1,2,1,,,,,,,3,0,dataset3
22.0,94.0,62.0,49.39,50.19,1,1,1,25,2,2,1,,,,,,,0,1,dataset3
18.0,75.0,50.0,98.05,98.46,1,1,1,19,2,1,0,,,,,,,3,0,dataset3
18.0,75.0,76.0,93.33,93.08,1,1,1,19,0,1,0,,,,,,,3,0,dataset3
18.0,75.0,50.0,94.74,99.4,1,1,1,19,2,1,2,,,,,,,3,0,dataset3
18.0,75.0,76.0,96.0,95.32,1,1,1,19,0,1,2,,,,,,,3,0,dataset3
18.0,75.0,50.0,96.02,99.21,1,1,1,19,2,0,1,,,,,,,3,0,dataset3
18.0,75.0,76.0,94.77,93.23,1,1,1,19,0,0,1,,,,,,,3,0,dataset3
11.0,71.0,53.0,72.4,72.87,1,1,0,20,2,1,1,,,,,,,2,0,dataset3
11.0,71.0,96.0,69.37,65.94,1,1,0,18,2,1,1,,,,,,,1,1,dataset3
11.0,71.0,86.0,43.15,41.07,1,1,0,21,0,1,1,,,,,,,0,1,dataset3
11.0,71.0,60.0,83.73,88.09,1,1,0,28,2,1,1,,,,,,,3,0,dataset3
14.0,100.0,50.0,50.39,50.07,1,1,0,23,0,0,2,,,,,,,0,1,dataset3
14.0,100.0,52.0,75.85,73.85,1,1,0,20,1,0,2,,,,,,,2,0,dataset3
14.0,100.0,76.0,57.09,53.79,1,1,0,29,0,0,2,,,,,,,1,1,dataset3
14.0,100.0,80.0,93.5,95.94,1,1,0,22,1,0,2,,,,,,,3,0,dataset3
14.0,100.0,50.0,54.21,54.67,0,1,0,23,0,0,0,,,,,,,0,1,dataset3
14.0,100.0,52.0,74.54,73.0,0,1,0,20,1,0,0,,,,,,,2,0,dataset3
14.0,100.0,76.0,57.68,54.28,0,1,0,29,0,0,0,,,,,,,1,1,dataset3
14.0,100.0,80.0,93.87,94.81,0,1,0,22,1,0,0,,,,,,,3,0,dataset3
14.0,100.0,50.0,52.58,50.94,1,1,0,23,0,1,1,,,,,,,0,1,dataset3
14.0,100.0,52.0,70.07,71.14,1,1,0,20,1,1,1,,,,,,,2,0,dataset3
14.0,100.0,76.0,58.56,56.76,1,1,0,29,0,1,1,,,,,,,1,1,dataset3
14.0,100.0,80.0,94.62,96.95,1,1,0,22,1,1,1,,,,,,,3,0,dataset3
20.0,75.0,88.0,97.22,100.0,1,1,0,22,0,1,0,,,,,,,3,0,dataset3
20.0,75.0,94.0,68.52,66.56,1,1,0,29,1,1,0,,,,,,,1,1,dataset3
20.0,75.0,66.0,96.49,94.23,1,1,0,26,2,1,0,,,,,,,3,0,dataset3
20.0,75.0,88.0,100.0,100.0,0,1,0,22,0,1,1,,,,,,,3,0,dataset3
20.0,75.0,94.0,68.24,66.28,0,1,0,29,1,1,1,,,,,,,1,1,dataset3
20.0,75.0,66.0,96.99,93.52,0,1,0,26,2,1,1,,,,,,,3,0,dataset3
20.0,75.0,88.0,97.47,100.0,1,1,0,22,0,1,2,,,,,,,3,0,dataset3
20.0,75.0,94.0,68.05,64.41,1,1,0,29,1,1,2,,,,,,,1,1,dataset3
20.0,75.0,66.0,95.94,91.59,1,1,0,26,2,1,2,,,,,,,3,0,dataset3
20.0,75.0,88.0,97.39,99.8,1,1,0,22,0,1,2,,,,,,,3,0,dataset3
20.0,75.0,94.0,63.59,63.58,1,1,0,29,1,1,2,,,,,,,1,1,dataset3
20.0,75.0,66.0,96.88,93.24,1,1,0,26,2,1,2,,,,,,,3,0,dataset3
20.0,75.0,88.0,97.78,98.54,0,1,0,22,0,1,1,,,,,,,3,0,dataset3
20.0,75.0,94.0,68.23,66.29,0,1,0,29,1,1,1,,,,,,,1,1,dataset3
20.0,75.0,66.0,91.02,96.95,0,1,0,26,2,1,1,,,,,,,3,0,dataset3
29.0,76.0,84.0,40.0,40.33,1,0,0,18,1,2,0,,,,,,,0,1,dataset3
29.0,76.0,65.0,90.8,90.25,1,0,0,18,2,2,0,,,,,,,3,0,dataset3
29.0,76.0,71.0,74.43,73.79,1,0,0,26,2,2,0,,,,,,,2,0,dataset3
29.0,76.0,75.0,98.14,97.65,1,0,0,22,2,2,0,,,,,,,3,0,dataset3
29.0,76.0,71.0,90.39,91.37,1,0,0,19,2,2,0,,,,,,,3,0,dataset3
29.0,76.0,84.0,40.0,41.89,1,1,0,18,1,2,1,,,,,,,0,1,dataset3
29.0,76.0,65.0,88.98,89.47,1,1,0,18,2,2,1,,,,,,,3,0,dataset3
29.0,76.0,71.0,75.33,76.73,1,1,0,26,2,2,1,,,,,,,2,0,dataset3
29.0,76.0,75.0,95.11,97.23,1,1,0,22,2,2,1,,,,,,,3,0,dataset3
29.0,76.0,71.0,91.75,88.03,1,1,0,19,2,2,1,,,,,,,3,0,dataset3
28.0,86.0,58.0,88.5,88.43,0,1,1,25,2,1,1,,,,,,,3,0,dataset3
28.0,86.0,58.0,86.56,88.61,1,1,1,25,2,1,1,,,,,,,3,0,dataset3
28.0,86.0,58.0,88.91,91.9,1,1,1,25,2,1,1,,,,,,,3,0,dataset3
27.0,92.0,89.0,64.55,69.1,0,0,0,20,0,1,1,,,,,,,1,1,dataset3
27.0,92.0,89.0,64.77,68.41,1,1,0,20,0,0,2,,,,,,,1,1,dataset3
27.0,92.0,89.0,65.44,69.33,1,1,0,20,0,1,0,,,,,,,1,1,dataset3
27.0,92.0,89.0,69.16,68.41,1,1,0,20,0,1,0,,,,,,,1,1,dataset3
15.0,71.0,59.0,70.55,70.42,0,1,1,24,0,0,1,,,,,,,1,1,dataset3
15.0,71.0,62.0,74.96,70.33,0,1,1,18,0,0,1,,,,,,,2,0,dataset3
15.0,71.0,80.0,94.0,94.74,0,1,1,18,0,0,1,,,,,,,3,0,dataset3
15.0,71.0,59.0,66.63,69.48,0,1,1,24,0,2,0,,,,,,,1,1,dataset3
15.0,71.0,62.0,73.29,73.5,0,1,1,18,0,2,0,,,,,,,2,0,dataset3
15.0,71.0,80.0,96.33,93.05,0,1,1,18,0,2,0,,,,,,,3,0,dataset3
7.0,64.0,84.0,95.96,92.04,0,1,0,27,2,2,1,,,,,,,3,0,dataset3
7.0,64.0,96.0,78.79,79.91,0,1,0,18,2,2,1,,,,,,,2,0,dataset3
7.0,64.0,54.0,63.3,64.57,0,1,0,23,2,2,1,,,,,,,1,1,dataset3
7.0,64.0,80.0,97.17,95.06,0,1,0,19,0,2,1,,,,,,,3,0,dataset3
28.0,81.0,69.0,74.99,73.09,1,1,0,19,1,2,1,,,,,,,2,0,dataset3
28.0,81.0,93.0,54.08,54.13,1,1,0,27,2,2,1,,,,,,,0,1,dataset3
28.0,81.0,56.0,75.07,75.45,1,1,0,18,2,2,1,,,,,,,2,0,dataset3
30.0,68.0,100.0,100.0,100.0,0,1,1,22,0,2,1,,,,,,,3,0,dataset3
30.0,68.0,52.0,41.07,43.3,0,1,1,26,0,2,1,,,,,,,0,1,dataset3
17.0,89.0,92.0,83.48,80.5,0,1,1,21,1,2,1,,,,,,,2,0,dataset3
5.0,83.0,92.0,42.81,40.0,1,1,1,23,2,1,1,,,,,,,0,1,dataset3
5.0,83.0,88.0,53.08,48.35,1,1,1,19,2,1,1,,,,,,,0,1,dataset3
13.0,96.0,95.0,89.86,93.58,0,1,1,29,0,2,1,,,,,,,3,0,dataset3
13.0,96.0,72.0,72.18,71.39,0,1,1,27,0,2,1,,,,,,,2,0,dataset3
13.0,96.0,50.0,53.29,54.45,0,1,1,26,2,2,1,,,,,,,0,1,dataset3
13.0,96.0,95.0,90.72,90.27,0,1,1,29,0,2,0,,,,,,,3,0,dataset3
13.0,96.0,72.0,76.27,76.69,0,1,1,27,0,2,0,,,,,,,2,0,dataset3
13.0,96.0,50.0,50.6,52.52,0,1,1,26,2,2,0,,,,,,,0,1,dataset3
13.0,96.0,95.0,89.55,92.9,0,1,1,29,0,1,1,,,,,,,3,0,dataset3
13.0,96.0,72.0,75.51,72.7,0,1,1,27,0,1,1,,,,,,,2,0,dataset3
13.0,96.0,50.0,50.57,51.79,0,1,1,26,2,1,1,,,,,,,0,1,dataset3
13.0,96.0,95.0,89.92,91.57,1,0,1,29,0,2,1,,,,,,,3,0,dataset3
13.0,96.0,72.0,73.32,76.99,1,0,1,27,0,2,1,,,,,,,2,0,dataset3
13.0,96.0,50.0,53.74,53.11,1,0,1,26,2,2,1,,,,,,,0,1,dataset3
19.0,99.0,71.0,77.95,82.62,1,1,0,24,1,1,2,,,,,,,2,0,dataset3
19.0,99.0,64.0,76.16,75.72,1,1,0,26,1,1,2,,,,,,,2,0,dataset3
19.0,99.0,53.0,93.69,95.78,1,1,0,25,2,1,2,,,,,,,3,0,dataset3
19.0,99.0,66.0,54.5,51.62,1,1,0,28,2,1,2,,,,,,,0,1,dataset3
19.0,99.0,91.0,82.81,82.32,1,1,0,18,0,1,2,,,,,,,2,0,dataset3
19.0,99.0,71.0,78.65,78.15,1,0,0,24,1,2,2,,,,,,,2,0,dataset3
19.0,99.0,64.0,71.85,76.78,1,0,0,26,1,2,2,,,,,,,2,0,dataset3
19.0,99.0,53.0,91.02,96.76,1,0,0,25,2,2,2,,,,,,,3,0,dataset3
19.0,99.0,66.0,52.19,53.48,1,0,0,28,2,2,2,,,,,,,0,1,dataset3
19.0,99.0,91.0,80.64,81.78,1,0,0,18,0,2,2,,,,,,,2,0,dataset3
19.0,99.0,71.0,79.35,78.47,1,1,0,24,1,0,0,,,,,,,2,0,dataset3
19.0,99.0,64.0,74.54,76.93,1,1,0,26,1,0,0,,,,,,,2,0,dataset3
19.0,99.0,53.0,92.65,91.4,1,1,0,25,2,0,0,,,,,,,3,0,dataset3
19.0,99.0,66.0,50.05,54.06,1,1,0,28,2,0,0,,,,,,,0,1,dataset3
19.0,99.0,91.0,84.65,82.13,1,1,0,18,0,0,0,,,,,,,2,0,dataset3
29.0,98.0,77.0,71.68,68.51,0,1,1,19,2,2,0,,,,,,,1,1,dataset3
29.0,98.0,52.0,55.6,59.99,0,1,1,22,2,2,0,,,,,,,1,1,dataset3
29.0,98.0,77.0,66.93,66.54,1,1,1,19,2,2,0,,,,,,,1,1,dataset3
29.0,98.0,52.0,60.76,57.13,1,1,1,22,2,2,0,,,,,,,1,1,dataset3
17.0,73.0,99.0,44.23,49.71,1,1,0,27,2,1,0,,,,,,,0,1,dataset3
17.0,73.0,78.0,82.87,81.19,1,1,0,29,0,1,0,,,,,,,2,0,dataset3
17.0,73.0,99.0,44.03,48.53,1,1,0,27,2,1,2,,,,,,,0,1,dataset3
17.0,73.0,78.0,82.24,81.55,1,1,0,29,0,1,2,,,,,,,2,0,dataset3
17.0,73.0,99.0,45.84,44.36,0,1,0,27,2,2,1,,,,,,,0,1,dataset3
17.0,73.0,78.0,82.63,78.22,0,1,0,29,0,2,1,,,,,,,2,0,dataset3
17.0,73.0,99.0,45.9,46.95,0,1,0,27,2,0,2,,,,,,,0,1,dataset3
17.0,73.0,78.0,80.93,79.21,0,1,0,29,0,0,2,,,,,,,2,0,dataset3
19.0,68.0,79.0,91.48,93.47,1,1,0,28,2,1,0,,,,,,,3,0,dataset3
19.0,68.0,79.0,92.45,95.69,0,0,0,28,2,2,1,,,,,,,3,0,dataset3
19.0,68.0,79.0,95.64,91.09,0,1,0,28,2,2,1,,,,,,,3,0,dataset3
19.0,68.0,79.0,94.17,94.96,0,0,0,28,2,2,0,,,,,,,3,0,dataset3
23.0,63.0,86.0,65.57,60.0,1,1,0,18,2,1,2,,,,,,,1,1,dataset3
23.0,63.0,86.0,62.57,60.38,1,1,0,18,2,1,1,,,,,,,1,1,dataset3
23.0,63.0,86.0,65.22,62.45,1,1,0,18,2,1,2,,,,,,,1,1,dataset3
23.0,63.0,86.0,62.69,65.05,0,1,0,18,2,2,0,,,,,,,1,1,dataset3
25.0,94.0,97.0,81.88,76.87,0,0,1,25,2,1,0,,,,,,,2,0,dataset3
15.0,100.0,58.0,67.76,65.33,0,1,1,29,0,0,1,,,,,,,1,1,dataset3
15.0,100.0,58.0,63.97,66.07,0,1,1,29,0,2,2,,,,,,,1,1,dataset3
15.0,100.0,58.0,67.32,63.38,1,1,1,29,0,1,1,,,,,,,1,1,dataset3
36.0,66.0,50.0,83.09,81.07,1,1,1,21,2,2,2,,,,,,,2,0,dataset3
9.0,71.0,83.0,56.26,60.47,1,1,1,24,1,2,1,,,,,,,1,1,dataset3
25.0,80.0,52.0,79.75,79.07,0,1,1,20,2,0,1,,,,,,,2,0,dataset3
25.0,80.0,75.0,76.44,76.94,0,1,1,23,2,0,1,,,,,,,2,0,dataset3
25.0,80.0,52.0,81.02,79.77,1,1,1,20,2,1,0,,,,,,,2,0,dataset3
25.0,80.0,75.0,77.05,79.55,1,1,1,23,2,1,0,,,,,,,2,0,dataset3
18.0,90.0,71.0,82.42,82.16,0,0,0,27,2,2,2,,,,,,,3,0,dataset3
18.0,90.0,74.0,59.4,57.54,0,0,0,26,0,2,2,,,,,,,1,1,dataset3
18.0,90.0,71.0,85.46,82.94,1,1,0,27,2,2,1,,,,,,,3,0,dataset3
18.0,90.0,74.0,62.13,57.82,1,1,0,26,0,2,1,,,,,,,1,1,dataset3
18.0,90.0,71.0,87.85,83.56,1,1,0,27,2,1,2,,,,,,,3,0,dataset3
18.0,90.0,74.0,59.64,59.72,1,1,0,26,0,1,2,,,,,,,1,1,dataset3
18.0,90.0,71.0,82.36,84.23,0,1,0,27,2,1,0,,,,,,,3,0,dataset3
18.0,90.0,74.0,61.49,62.34,0,1,0,26,0,1,0,,,,,,,1,1,dataset3
18.0,90.0,71.0,85.39,85.67,0,1,0,27,2,1,0,,,,,,,3,0,dataset3
18.0,90.0,74.0,59.69,62.26,0,1,0,26,0,1,0,,,,,,,1,1,dataset3
18.0,90.0,71.0,83.86,85.16,1,1,0,27,2,2,0,,,,,,,3,0,dataset3
18.0,90.0,74.0,60.01,57.54,1,1,0,26,0,2,0,,,,,,,1,1,dataset3
8.0,75.0,89.0,54.03,54.78,0,1,1,27,1,1,1,,,,,,,1,1,dataset3
8.0,75.0,64.0,78.54,78.93,0,1,1,21,2,1,1,,,,,,,2,0,dataset3
8.0,75.0,84.0,100.0,98.16,0,1,1,27,2,1,1,,,,,,,3,0,dataset3
27.0,77.0,82.0,93.26,88.55,1,1,1,23,2,1,0,,,,,,,3,0,dataset3
27.0,77.0,82.0,91.26,89.98,0,1,1,23,2,2,2,,,,,,,3,0,dataset3
27.0,77.0,82.0,89.43,90.33,1,1,1,23,2,2,0,,,,,,,3,0,dataset3
10.0,63.0,90.0,100.0,98.84,0,1,1,21,2,1,1,,,,,,,3,0,dataset3
10.0,63.0,73.0,89.34,86.81,0,1,1,27,1,1,1,,,,,,,3,0,dataset3
10.0,63.0,93.0,64.24,64.51,0,1,1,24,0,1,1,,,,,,,1,1,dataset3
10.0,63.0,69.0,97.74,98.09,0,1,1,27,2,1,1,,,,,,,3,0,dataset3
10.0,63.0,85.0,81.15,81.32,0,1,1,18,0,1,1,,,,,,,2,0,dataset3
10.0,63.0,90.0,100.0,100.0,0,0,1,21,2,2,0,,,,,,,3,0,dataset3
10.0,63.0,73.0,88.72,89.22,0,0,1,27,1,2,0,,,,,,,3,0,dataset3
10.0,63.0,93.0,67.36,66.29,0,0,1,24,0,2,0,,,,,,,1,1,dataset3
10.0,63.0,69.0,94.57,95.49,0,0,1,27,2,2,0,,,,,,,3,0,dataset3
10.0,63.0,85.0,81.38,82.13,0,0,1,18,0,2,0,,,,,,,2,0,dataset3
10.0,63.0,90.0,100.0,97.14,0,1,1,21,2,1,0,,,,,,,3,0,dataset3
10.0,63.0,73.0,90.85,88.59,0,1,1,27,1,1,0,,,,,,,3,0,dataset3
